adsh,cik,name,ticker,sector,period,stock_price,next_period,next_period_price,beta,assets,earnings_per_share_basic,liabilities,net_income_loss,stockholders_equity,weighted_shares_outstanding_basic
0001511337-16-000320,1511337,RLJ LODGING TRUST,RLJ,CONSUMER SERVICES,2016-03-31,22.88,2016-06-30,21.45,1.3452426511486903,3940338000.0,0.2,1785656000.0,,2141687000.0,123739823.0
0001511737-16-000037,1511737,"UBIQUITI NETWORKS, INC.",UBNT,TECHNOLOGY,2016-03-31,33.27,2016-06-30,38.66,0.8308937193830714,658354000.0,0.63,226901000.0,52699000.0,431453000.0,83349000.0
0001512077-16-000023,1512077,GLOBAL EAGLE ENTERTAINMENT INC.,ENT,CONSUMER SERVICES,2016-03-31,8.52,2016-06-30,6.64,1.177082010958753,639689000.0,-0.03,287066000.0,-2412000.0,352623000.0,78643000.0
0001512673-16-000007,1512673,"SQUARE, INC.",SQ,TECHNOLOGY,2016-03-31,15.28,2016-06-30,9.05,1.3201616486871577,945069000.0,-0.29,500185000.0,-96755000.0,444884000.0,331324000.0
0001513965-16-000203,1513965,"AMERICAN MIDSTREAM PARTNERS, LP",AMID,PUBLIC UTILITIES,2016-03-31,6.92,2016-06-30,11.83,0.7162031209815655,889502000.0,,624988000.0,-3951000.0,,
0001514732-16-000158,1514732,"SAEXPLORATION HOLDINGS, INC.",SAEX,ENERGY,2016-03-31,93.15,2016-06-30,16.2,0.35350125156822604,200400000.0,0.82,214436000.0,14240000.0,-20853000.0,17451353.0
0001514991-16-000051,1514991,AMC NETWORKS INC.,AMCX,CONSUMER SERVICES,2016-03-31,64.94,2016-06-30,60.42,1.0095372258164028,4678229000.0,1.56,4351950000.0,113444000.0,85904000.0,72579000.0
0001517302-16-000084,1517302,ARTISAN PARTNERS ASSET MANAGEMENT INC.,APAM,FINANCE,2016-03-31,30.84,2016-06-30,27.68,1.6216986469392278,1002632000.0,,882021000.0,16261000.0,120921000.0,36970950.0
0001518715-16-000263,1518715,"HOMESTREET, INC.",HMST,FINANCE,2016-03-31,20.81,2016-06-30,19.92,0.6032438947532263,5417252000.0,0.27,4888120000.0,6407000.0,529132000.0,23676506.0
0001518832-16-000021,1518832,"WPX ENERGY, INC.",WPX,ENERGY,2016-03-31,6.99,2016-06-30,9.31,2.7674123864788305,8140000000.0,-0.06,,,3515000000.0,276100000.0
0001520566-16-000154,1520566,NATIONSTAR MORTGAGE HOLDINGS INC.,NSM,FINANCE,2016-03-31,9.9,2016-06-30,11.26,1.8235840789406002,16551524000.0,,14970005000.0,-132389000.0,1573158000.0,
0001521951-16-000108,1521951,"FIRST BUSINESS FINANCIAL SERVICES, INC.",FBIZ,FINANCE,2016-03-31,22.93,2016-06-30,23.47,0.7397511766432548,1790132000.0,0.52,1634933000.0,4547000.0,155199000.0,8565050.0
0001524472-16-000032,1524472,XYLEM INC.,XYL,CAPITAL GOODS,2016-03-31,40.9,2016-06-30,44.65,0.8979042607624594,5304000000.0,0.37,3145000000.0,66000000.0,,178590000.0
0001524931-16-000135,1524931,"CHUY'S HOLDINGS, INC.",CHUY,CONSUMER SERVICES,2016-03-31,31.07,2016-06-30,34.61,1.0933250805280044,206521000.0,0.27,68480000.0,4532000.0,138041000.0,16503226.0
0001525287-16-000091,1525287,SPRAGUE RESOURCES LP,SRLP,ENERGY,2016-03-31,20.45,2016-06-30,24.12,1.065269465512647,883000000.0,,705937000.0,29821000.0,,
0001527541-16-000268,1527541,"WHEELER REAL ESTATE INVESTMENT TRUST, INC.",WHLR,CONSUMER SERVICES,2016-03-31,10.0,2016-06-30,12.32,0.5226823544030496,301946960.0,,200730293.0,-3228906.0,90934311.0,
0001527709-16-000088,1527709,"MID-CON ENERGY PARTNERS, LP",MCEP,ENERGY,2016-03-31,1.77,2016-06-30,1.93,2.982009584182793,312122000.0,,,-3313000.0,,
0001528129-16-000212,1528129,"LAREDO PETROLEUM, INC.",LPI,ENERGY,2016-03-31,7.93,2016-06-30,10.48,2.3053211441216503,1637164000.0,-0.85,1682880000.0,-180371000.0,-45716000.0,211560000.0
0001530950-16-000382,1530950,"POST HOLDINGS, INC.",POST,CONSUMER NON-DURABLES,2016-03-31,68.77,2016-06-30,82.69,0.7277080566204148,9204500000.0,0.02,6197800000.0,4900000.0,3006700000.0,69100000.0
0001534504-16-000127,1534504,PBF ENERGY INC.,PBF,ENERGY,2016-03-31,33.2,2016-06-30,23.78,1.9091026882164035,6183659000.0,-0.3,4149913000.0,-29388000.0,1592396000.0,97809384.0
0001534701-16-000130,1534701,PHILLIPS 66,PSX,ENERGY,2016-03-31,86.59,2016-06-30,79.34,1.5171111945060294,48246000000.0,0.72,24603000000.0,,22788000000.0,531739000.0
0001534992-16-000050,1534992,"FIESTA RESTAURANT GROUP, INC.",FRGI,CONSUMER SERVICES,2016-03-31,32.78,2016-06-30,21.81,0.4755567780653741,424389000.0,0.37,169544000.0,9895000.0,254845000.0,26605717.0
0001537028-16-000021,1537028,"INDEPENDENCE CONTRACT DRILLING, INC.",ICD,ENERGY,2016-03-31,4.77,2016-06-30,5.43,2.0022536494815006,310759000.0,,77281000.0,-414000.0,233478000.0,24015000.0
0001537435-16-000121,1537435,TECOGEN INC.,TGEN,CAPITAL GOODS,2016-03-31,3.91,2016-06-30,5.1,-0.5344476100926093,19244302.0,,7727697.0,-893168.0,11965111.0,
0001538263-16-000109,1538263,"HOMETRUST BANCSHARES, INC.",HTBI,FINANCE,2016-03-31,18.33,2016-06-30,18.5,0.3144555587446334,2759801000.0,0.18,2400958000.0,3141000.0,358843000.0,17183894.0
0001539838-16-000171,1539838,"DIAMONDBACK ENERGY, INC.",FANG,ENERGY,2016-03-31,77.18,2016-06-30,91.21,1.3007864906005928,2942959000.0,-0.46,605903000.0,-32912000.0,2107912000.0,71026000.0
0001540947-16-000025,1540947,"EQT MIDSTREAM PARTNERS, LP",EQM,PUBLIC UTILITIES,2016-03-31,74.43,2016-06-30,80.3,1.6351818903763822,2420565000.0,,796006000.0,129065000.0,,
0001544229-16-000067,1544229,"ENGILITY HOLDINGS, INC.",EGL,CONSUMER SERVICES,2016-03-31,18.76,2016-06-30,21.12,1.3110371948802064,2247399000.0,-0.09,1544073000.0,-3230000.0,,36715000.0
0001545654-16-000068,1545654,"ALEXANDER & BALDWIN, INC.",ALEX,CONSUMER SERVICES,2016-03-31,36.68,2016-06-30,36.14,1.0034201786797472,2319000000.0,-0.15,,-7500000.0,1216300000.0,48900000.0
0001546417-16-000154,1546417,"BLOOMIN' BRANDS, INC.",BLMN,CONSUMER SERVICES,2016-03-31,16.87,2016-06-30,17.87,0.7970950110885041,2885454000.0,,2497245000.0,34475000.0,354146000.0,
0001547638-16-000069,1547638,"SOUTHCROSS ENERGY PARTNERS, L.P.",SXE,PUBLIC UTILITIES,2016-03-31,1.05,2016-06-30,2.01,3.2398394962728463,1312889000.0,,693031000.0,-15520000.0,,
0001549346-16-000033,1549346,"SHUTTERSTOCK, INC.",SSTK,TECHNOLOGY,2016-03-31,36.73,2016-06-30,45.8,1.7435113373779134,469323000.0,0.17,192171000.0,6133000.0,277152000.0,35375000.0
0001549848-16-000106,1549848,HI-CRUSH PARTNERS LP,HCLP,BASIC INDUSTRIES,2016-03-31,4.96,2016-06-30,13.07,2.9351503702434045,366560000.0,-1.39,277371000.0,-51494000.0,,
0001549922-16-000128,1549922,"SUMMIT MIDSTREAM PARTNERS, LP",SMLP,PUBLIC UTILITIES,2016-03-31,16.98,2016-06-30,22.85,1.807526263963949,3134883000.0,,1938297000.0,-6454000.0,,
0001552033-16-000092,1552033,TRANSUNION,TRU,FINANCE,2016-03-31,27.61,2016-06-30,33.44,1.2171584714685968,4729600000.0,0.07,3275400000.0,12600000.0,1239700000.0,182400000.0
0001553350-16-002007,1476963,"HEAT BIOLOGICS, INC.",HTBX,HEALTH CARE,2016-03-31,6.9,2016-06-30,7.1,1.891154724079969,13157138.0,,9186102.0,-4559603.0,5701719.0,
0001553350-16-002059,1538217,"SOCIAL REALITY, INC.",SRAX,TECHNOLOGY,2016-03-31,8.77,2016-06-30,7.75,0.7850352850285125,25035497.0,,20383373.0,-2401655.0,4652124.0,
0001558370-16-004841,1537667,SELECT INCOME REIT,SIR,CONSUMER SERVICES,2016-03-31,23.05,2016-06-30,25.99,0.9352663118801802,4692810000.0,,2591733000.0,32779000.0,2101077000.0,89286000.0
0001558370-16-004901,1019849,"PENSKE AUTOMOTIVE GROUP, INC.",PAG,CONSUMER DURABLES,2016-03-31,37.9,2016-06-30,31.46,1.2040662664395552,8172900000.0,0.9,6448900000.0,79300000.0,1681600000.0,88300000.0
0001558370-16-004904,1598968,ANTERO MIDSTREAM PARTNERS LP,AM,PUBLIC UTILITIES,2016-03-31,22.11,2016-06-30,27.87,1.580970069545249,2027446000.0,,935536000.0,,,
0001558370-16-004932,1501570,"VERITEX HOLDINGS, INC.",VBTX,FINANCE,2016-03-31,14.53,2016-06-30,16.02,0.6580918944858365,1130480000.0,0.26,995239000.0,2813000.0,135241000.0,10694000.0
0001558370-16-004979,1265131,HILLTOP HOLDINGS INC.,HTH,FINANCE,2016-03-31,18.88,2016-06-30,20.99,1.8318221946760165,11731928000.0,0.28,9971917000.0,27567000.0,1758648000.0,98153000.0
0001558370-16-005045,1298675,CUBESMART,CUBE,CONSUMER SERVICES,2016-03-31,33.3,2016-06-30,30.88,0.8497330898062231,3206687000.0,0.08,1451019000.0,15750000.0,1682293000.0,175798000.0
0001558370-16-005112,1470099,"MOBILEIRON, INC.",MOBL,TECHNOLOGY,2016-03-31,4.52,2016-06-30,3.05,1.1389780082083032,149662000.0,,85109000.0,-19447000.0,64553000.0,
0001558370-16-005174,1295810,"SUNSTONE HOTEL INVESTORS, INC.",SHO,CONSUMER SERVICES,2016-03-31,14.0,2016-06-30,12.07,1.4289676382347285,3781790000.0,,1252480000.0,,2478116000.0,
0001558370-16-005242,1569187,"ARMADA HOFFLER PROPERTIES, INC.",AHH,FINANCE,2016-03-31,11.25,2016-06-30,13.74,0.577706953656194,809983000.0,,554731000.0,17370000.0,72171000.0,30191000.0
0001558370-16-005245,1497770,"WALKER & DUNLOP, INC.",WD,FINANCE,2016-03-31,24.27,2016-06-30,22.78,1.3684677039262645,1495305000.0,0.52,989053000.0,,501928000.0,29489000.0
0001558370-16-005286,826326,"ARC GROUP WORLDWIDE, INC.",ARCW,CAPITAL GOODS,2016-03-31,2.5,2016-06-30,2.3,0.9167976451785966,120702000.0,,75355000.0,-361000.0,44155000.0,
0001558370-16-005287,805928,"AXOGEN, INC.",AXGN,HEALTH CARE,2016-03-31,5.36,2016-06-30,6.88,0.2655382462552692,33496735.0,,28657578.0,-3676091.0,4839157.0,
0001558370-16-005311,1621563,"SUMMIT MATERIALS, INC.",SUM,BASIC INDUSTRIES,2016-03-31,19.180999999999997,2016-06-30,20.178,2.2627067359673507,2614048000.0,,1884392000.0,,610267000.0,
0001558370-16-005334,1487986,"HAWAIIAN TELCOM HOLDCO, INC.",HCOM,CONSUMER SERVICES,2016-03-31,23.55,2016-06-30,21.19,1.5392328567925924,794369000.0,0.01,486136000.0,,308233000.0,11475834.0
0001558370-16-005339,314203,MCEWEN MINING INC.,MUX,BASIC INDUSTRIES,2016-03-31,1.88,2016-06-30,3.85,-0.1060832707551196,479990000.0,0.04,50272000.0,,429718000.0,298242000.0
0001558370-16-005345,1615346,LANDMARK INFRASTRUCTURE PARTNERS LP,LMRK,CONSUMER SERVICES,2016-03-31,15.04,2016-06-30,16.46,-0.05394721833726825,377840551.0,,247854966.0,,,
0001558370-16-005351,1319229,TRANSMONTAIGNE PARTNERS L.P.,TLP,ENERGY,2016-03-31,36.65,2016-06-30,41.09,1.179697316567849,662728000.0,,286185000.0,8710000.0,,
0001558370-16-005353,31462,ECOLAB INC.,ECL,BASIC INDUSTRIES,2016-03-31,111.52,2016-06-30,118.6,1.3505676863805878,18341800000.0,0.78,11689700000.0,,6581400000.0,294400000.0
0001558370-16-005375,1168054,CIMAREX ENERGY CO,XEC,ENERGY,2016-03-31,97.27,2016-06-30,119.32,1.7663742977629873,4901261000.0,-2.0,2286930000.0,-186131000.0,2614331000.0,93000000.0
0001558370-16-005381,1289460,"TEXAS ROADHOUSE, INC.",TXRH,CONSUMER SERVICES,2016-03-31,43.58,2016-06-30,45.6,0.5695478645937728,1061614000.0,0.51,362322000.0,,691537000.0,70169000.0
0001558370-16-005402,1075415,SENIOR HOUSING PROPERTIES TRUST,SNH,CONSUMER SERVICES,2016-03-31,17.89,2016-06-30,20.83,0.88766610448177,7154151000.0,,3831407000.0,,3322744000.0,237315000.0
0001558370-16-005447,1278027,"B&G FOODS, INC.",BGS,CONSUMER NON-DURABLES,2016-03-31,34.81,2016-06-30,48.2,0.5505742325401508,2538594000.0,,1919724000.0,,618870000.0,59000682.0
0001558370-16-005461,1575360,"FTD COMPANIES, INC.",FTD,CONSUMER SERVICES,2016-03-31,26.25,2016-06-30,24.96,0.9861928174026628,1108512000.0,0.07,566248000.0,2091000.0,542264000.0,27655000.0
0001558370-16-005462,1608249,"ZAYO GROUP HOLDINGS, INC.",ZAYO,PUBLIC UTILITIES,2016-03-31,24.24,2016-06-30,27.93,0.9326021042198391,6833200000.0,,5607000000.0,-19300000.0,1226200000.0,
0001558370-16-005466,1638290,"MCBC HOLDINGS, INC.",MCFT,CAPITAL GOODS,2016-03-31,14.08,2016-06-30,11.05,1.1652754575445456,112796000.0,0.26,46169000.0,4894000.0,66627000.0,18574887.0
0001558370-16-005481,1491576,"TESARO, INC.",TSRO,HEALTH CARE,2016-03-31,44.03,2016-06-30,84.05,1.8725559495615869,343977000.0,,183013000.0,,160964000.0,
0001558370-16-005484,1551693,"SIENTRA, INC.",SIEN,HEALTH CARE,2016-03-31,6.84,2016-06-30,6.58,1.2463974551707495,127444000.0,,19317000.0,-11937000.0,108127000.0,
0001558370-16-005490,1581091,"RE/MAX HOLDINGS, INC.",RMAX,FINANCE,2016-03-31,34.3,2016-06-30,40.26,0.8984461667139741,372835000.0,0.28,329192000.0,4940000.0,453081000.0,17584351.0
0001558370-16-005548,1370450,"WILLDAN GROUP, INC.",WLDN,CONSUMER SERVICES,2016-03-31,9.65,2016-06-30,10.62,1.1859034725493047,93382000.0,0.13,52091000.0,,41291000.0,7996000.0
0001558370-16-005555,1051627,AXT INC,AXTI,TECHNOLOGY,2016-03-31,2.47,2016-06-30,3.19,1.010503049416195,152727000.0,0.0,14705000.0,42000.0,132549000.0,32002000.0
0001558370-16-005559,1304421,"CONSOLIDATED COMMUNICATIONS HOLDINGS, INC.",CNSL,PUBLIC UTILITIES,2016-03-31,25.76,2016-06-30,27.24,0.7050446475939395,2126081000.0,,1885799000.0,7849000.0,235193000.0,
0001558370-16-005573,1056943,PEOPLES FINANCIAL SERVICES CORP.,PFIS,FINANCE,2016-03-31,37.2,2016-06-30,39.14,1.144493932659951,1862370000.0,0.66,1610925000.0,4882000.0,251445000.0,
0001558370-16-005604,765880,"HCP, INC.",HCP,CONSUMER SERVICES,2016-03-31,29.671999999999997,2016-06-30,32.222,1.2152496537009907,21199927000.0,,11569602000.0,116119000.0,9230747000.0,466074000.0
0001558370-16-005639,1447051,TERRITORIAL BANCORP INC.,TBNK,FINANCE,2016-03-31,26.06,2016-06-30,26.47,0.2382929390278113,1850054000.0,0.42,1627027000.0,,223027000.0,9034919.0
0001558370-16-005651,1492674,"T2 BIOSYSTEMS, INC.",TTOO,HEALTH CARE,2016-03-31,9.86,2016-06-30,7.89,1.4100817656618845,74937000.0,,,-13426000.0,35089000.0,
0001558370-16-005670,1568669,"PENNYMAC FINANCIAL SERVICES, INC.",PFSI,FINANCE,2016-03-31,11.76,2016-06-30,12.49,1.3934026906169756,3981263000.0,0.24,2888050000.0,,277652000.0,22006000.0
0001558370-16-005687,1526119,"VERASTEM, INC.",VSTM,HEALTH CARE,2016-03-31,1.58,2016-06-30,1.3,1.4802427590305365,102564000.0,,,-8294000.0,95968000.0,
0001558370-16-005694,1606745,"LIBERTY TRIPADVISOR HOLDINGS, INC.",LTRPA,TECHNOLOGY,2016-03-31,22.16,2016-06-30,21.88,1.7225363848524813,7330000000.0,-0.16,1873000000.0,-12000000.0,793000000.0,75000000.0
0001558370-16-005789,1351051,"GENESIS HEALTHCARE, INC.",GEN,HEALTH CARE,2016-03-31,2.32,2016-06-30,1.77,3.0599832977652346,6005750000.0,,,-43039000.0,-477267000.0,
0001558370-16-005795,1590895,"ELDORADO RESORTS, INC.",ERI,CONSUMER SERVICES,2016-03-31,11.44,2016-06-30,15.195,0.6063344971513475,1286068000.0,0.07,1011112000.0,3370000.0,,46933094.0
0001558370-16-005799,945394,HOSPITALITY PROPERTIES TRUST,HPT,CONSUMER SERVICES,2016-03-31,26.56,2016-06-30,28.8,1.2659510610795792,6532140000.0,,3731279000.0,52051000.0,2800861000.0,151402000.0
0001558370-16-005817,1318568,EVERI HOLDINGS INC.,EVRI,FINANCE,2016-03-31,2.29,2016-06-30,1.15,1.5497897043920648,1515916000.0,-0.2,1390632000.0,-13151000.0,125284000.0,66034000.0
0001558370-16-005829,1477449,"TELADOC, INC.",TDOC,HEALTH CARE,2016-03-31,9.6,2016-06-30,16.02,1.9164264284036432,213483000.0,,,-15304000.0,165103000.0,
0001558370-16-005834,1591670,FARMLAND PARTNERS INC.,FPI,CONSUMER SERVICES,2016-03-31,10.73,2016-06-30,11.32,0.37228478648922997,597838000.0,-0.15,307876000.0,-1354000.0,,11834.0
0001558370-16-005857,1557746,"ACLARIS THERAPEUTICS, INC.",ACRS,HEALTH CARE,2016-03-31,18.95,2016-06-30,18.47,0.8316322037513514,87270000.0,,4059000.0,-13039000.0,83211000.0,
0001558370-16-005875,1579428,"AXSOME THERAPEUTICS, INC.",AXSM,HEALTH CARE,2016-03-31,8.6,2016-06-30,7.54,1.645283160959338,45148244.0,,,-5865941.0,41234512.0,
0001558370-16-005880,1394319,"TRACON PHARMACEUTICALS, INC.",TCON,HEALTH CARE,2016-03-31,6.99,2016-06-30,4.38,1.4913343054878443,46990000.0,,,-6526000.0,25320000.0,
0001558370-16-005896,1641614,CPI CARD GROUP INC.,PMTS,FINANCE,2016-03-31,41.2,2016-06-30,25.05,0.4623810461925301,279957000.0,0.1,362207000.0,5714000.0,-82250000.0,56542116.0
0001558370-16-005926,1640266,"VOYAGER THERAPEUTICS, INC.",VYGR,HEALTH CARE,2016-03-31,8.73,2016-06-30,10.99,0.5943433675431731,219980000.0,,56383000.0,-7188000.0,163597000.0,
0001558370-16-005929,1621443,"ZYNERBA PHARMACEUTICALS, INC.",ZYNE,HEALTH CARE,2016-03-31,9.45,2016-06-30,6.85,0.6963835583590229,39102461.0,,,-4281374.0,36188349.0,
0001558370-16-005939,1604821,"NATERA, INC.",NTRA,HEALTH CARE,2016-03-31,9.52,2016-06-30,12.065,1.2843559243512117,265748000.0,,84153000.0,-8685000.0,181595000.0,
0001558370-16-005979,1594337,"CORIUM INTERNATIONAL, INC.",CORI,HEALTH CARE,2016-03-31,3.86,2016-06-30,3.47,2.2879635540966645,82475000.0,,64955000.0,-10484000.0,17520000.0,
0001558370-16-005983,1650664,"EDITAS MEDICINE, INC.",EDIT,HEALTH CARE,2016-03-31,34.54,2016-06-30,24.4,0.3747156705613331,248808000.0,,47445000.0,-17745000.0,201363000.0,
0001558370-16-005985,1592386,"VIRTU FINANCIAL, INC.",VIRT,FINANCE,2016-03-31,22.11,2016-06-30,18.0,0.3042617838965578,3935369000.0,0.27,3370784000.0,10348000.0,135862000.0,38210209.0
0001558370-16-005987,1606363,"GREEN BANCORP, INC.",GNBC,FINANCE,2016-03-31,7.57,2016-06-30,8.72,1.436633409599972,3849409000.0,0.05,3418499000.0,1839000.0,430910000.0,36706000.0
0001558370-16-006015,1534120,CERECOR INC.,CERC,HEALTH CARE,2016-03-31,3.73,2016-06-30,2.2,-0.20943880677405,16929341.0,,8048319.0,-5140013.0,8881022.0,
0001558370-16-006261,1610250,"BOOT BARN HOLDINGS, INC.",BOOT,CONSUMER SERVICES,2016-03-31,9.4,2016-06-30,8.62,1.3332710524099003,539326000.0,,377836000.0,,161490000.0,
0001558785-16-000085,1558785,"CVR REFINING, LP",CVRR,ENERGY,2016-03-31,12.08,2016-06-30,7.75,1.1980246950806368,2116900000.0,-0.46,,,,147600000.0
0001560672-16-000073,1560672,ELLINGTON RESIDENTIAL MORTGAGE REIT,EARN,CONSUMER SERVICES,2016-03-31,11.97,2016-06-30,13.06,1.1169975397714706,1385109000.0,-0.03,1244752000.0,-239000.0,140357000.0,9121198.0
0001561660-16-000012,1561660,PATTERN ENERGY GROUP INC.,PEGI,PUBLIC UTILITIES,2016-03-31,19.07,2016-06-30,22.97,1.2807440731966424,3803457000.0,,2101594000.0,-23670000.0,768161000.0,
0001561743-16-000062,1561743,"KINDRED BIOSCIENCES, INC.",KIN,HEALTH CARE,2016-03-31,3.45,2016-06-30,3.54,1.1698967329046253,73069000.0,,1928000.0,-6060000.0,71141000.0,
0001562401-16-000081,1562401,AMERICAN HOMES 4 RENT,AMH,CONSUMER SERVICES,2016-03-31,15.9,2016-06-30,20.48,1.0368328789133072,8097710000.0,,3657443000.0,,3686887000.0,
0001562463-16-000102,1562463,FIRST INTERNET BANCORP,INBK,FINANCE,2016-03-31,23.37,2016-06-30,23.82,0.9672675781473924,1527719000.0,0.54,1419889000.0,2432000.0,107830000.0,4541728.0
0001564590-16-016582,790816,BRANDYWINE REALTY TRUST,BDN,CONSUMER SERVICES,2016-03-31,14.03,2016-06-30,16.8,1.1180980552003177,4378064000.0,0.25,2413774000.0,45921000.0,1946017000.0,174788945.0
0001564590-16-016952,1339605,"H&E EQUIPMENT SERVICES, INC.",HEES,,2016-03-31,17.53,2016-06-30,19.03,2.012824820045775,1274791000.0,0.16,1135590000.0,5574000.0,139201000.0,35341000.0
0001564590-16-017145,1070750,"HOST HOTELS & RESORTS, INC.",HST,CONSUMER SERVICES,2016-03-31,16.7,2016-06-30,16.21,1.5604427725524068,11690000000.0,0.24,4473000000.0,182000000.0,7020000000.0,749600000.0
0001564590-16-017155,903129,GENTHERM INC,THRM,CAPITAL GOODS,2016-03-31,41.59,2016-06-30,34.25,1.4978164660608544,786535000.0,0.33,379222000.0,,407313000.0,36356973.0
0001564590-16-017187,1175609,"CAVIUM, INC.",CAVM,TECHNOLOGY,2016-03-31,61.16,2016-06-30,38.6,1.5012606241165274,439974000.0,-0.07,71329000.0,-3833000.0,368645000.0,56932000.0
0001564590-16-017253,1059142,"AMERICA FIRST MULTIFAMILY INVESTORS, L.P.",ATAX,FINANCE,2016-03-31,5.25,2016-06-30,5.48,0.7672957389130489,874452838.0,,542735934.0,2531700.0,,
0001564590-16-017299,1435049,"ADURO BIOTECH, INC.",ADRO,HEALTH CARE,2016-03-31,12.81,2016-06-30,11.31,1.3585396275024844,468012000.0,,227735000.0,-28827000.0,240277000.0,
0001564590-16-017306,1178711,"PARATEK PHARMACEUTICALS, INC.",PRTK,HEALTH CARE,2016-03-31,15.17,2016-06-30,13.91,1.2949054937673674,123495000.0,,50356000.0,-31271000.0,73139000.0,
0001564590-16-017439,752714,MCGRATH RENTCORP,MGRC,TECHNOLOGY,2016-03-31,25.08,2016-06-30,30.59,0.935047361247484,1132355000.0,0.28,751843000.0,6566000.0,380512000.0,23862000.0
0001564590-16-017460,1488613,"FOUNDATION MEDICINE, INC.",FMI,HEALTH CARE,2016-03-31,18.18,2016-06-30,18.66,1.7520452440906475,280553000.0,,,-17307000.0,243733000.0,
0001564590-16-017462,1418091,"TWITTER, INC.",TWTR,TECHNOLOGY,2016-03-31,16.55,2016-06-30,16.91,1.8110886596560656,6476168000.0,-0.12,1998682000.0,-79731000.0,4477486000.0,691564000.0
0001564590-16-017500,1513818,"VERSARTIS, INC.",VSAR,HEALTH CARE,2016-03-31,8.02,2016-06-30,11.06,2.3782933188236366,164551000.0,,,-24231000.0,154703000.0,
0001564590-16-017559,1599617,NOW INC.,DNOW,ENERGY,2016-03-31,17.72,2016-06-30,18.14,1.3506770092487057,1738000000.0,-0.59,370000000.0,-63000000.0,1368000000.0,107272937.0
0001564590-16-017661,906709,NEKTAR THERAPEUTICS,NKTR,HEALTH CARE,2016-03-31,13.75,2016-06-30,14.23,1.3589897997195195,491879000.0,-0.14,492154000.0,-19498000.0,-275000.0,135793000.0
0001564590-16-017668,1293971,"BLUEBIRD BIO, INC.",BLUE,HEALTH CARE,2016-03-31,42.5,2016-06-30,43.29,2.7434092637188168,978704000.0,,172197000.0,-56274000.0,806507000.0,
0001564590-16-017669,1539638,"TRIUMPH BANCORP, INC.",TBK,FINANCE,2016-03-31,15.83,2016-06-30,16.0,1.068060613626086,1687795000.0,0.27,1413681000.0,5006000.0,274114000.0,17816930.0
0001564590-16-017701,1458962,"MINDBODY, INC.",MB,TECHNOLOGY,2016-03-31,13.33,2016-06-30,16.14,1.1567710910276952,142563000.0,,39432000.0,-6594000.0,103131000.0,
0001564590-16-017775,1377630,"NATIONAL CINEMEDIA, INC.",NCMI,CONSUMER SERVICES,2016-03-31,15.21,2016-06-30,15.48,0.7935152324959085,1037600000.0,-0.07,1210900000.0,-4300000.0,-417900000.0,59610864.0
0001564590-16-017783,873303,"SAREPTA THERAPEUTICS, INC.",SRPT,HEALTH CARE,2016-03-31,19.52,2016-06-30,19.07,2.9548849924356024,213364000.0,,74402000.0,-59770000.0,138962000.0,45697000.0
0001564590-16-017818,1590877,REGENXBIO INC.,RGNX,HEALTH CARE,2016-03-31,10.8,2016-06-30,8.0,1.980303620818316,214984000.0,,6383000.0,-10768000.0,208601000.0,
0001564590-16-017821,1575515,"SPROUTS FARMERS MARKET, INC.",SFM,CONSUMER SERVICES,2016-03-31,29.04,2016-06-30,22.9,0.9950228158923744,1449436000.0,0.31,631393000.0,46207000.0,818043000.0,150723000.0
0001564590-16-017894,1361983,ORBCOMM INC.,ORBC,CONSUMER SERVICES,2016-03-31,10.13,2016-06-30,9.95,0.7872472899644694,526306000.0,,226877000.0,-2096000.0,299060000.0,70700000.0
0001564590-16-017940,1475922,"PRIMERICA, INC.",PRI,FINANCE,2016-03-31,44.53,2016-06-30,57.24,1.5415471271713015,11012788000.0,0.92,9840030000.0,45176000.0,1172758000.0,48550000.0
0001564590-16-017956,1506401,"INFRAREIT, INC.",HIFR,CONSUMER SERVICES,2016-03-31,17.05,2016-06-30,17.54,1.241652057666945,1710420000.0,0.14,782240000.0,6315000.0,673635000.0,43570000.0
0001564590-16-017967,1383701,CONATUS PHARMACEUTICALS INC.,CNAT,HEALTH CARE,2016-03-31,2.14,2016-06-30,2.06,2.5834254302526496,35632752.0,,,-7271884.0,31351175.0,
0001564590-16-017968,1517022,"AKEBIA THERAPEUTICS, INC.",AKBA,HEALTH CARE,2016-03-31,9.01,2016-06-30,7.48,1.80336723464946,221440000.0,,53678000.0,-25798000.0,167762000.0,
